patient_id,seed,M1_weight,M2_weight,M3_weight,M4_weight,M5_weight,empty_slot_M1,empty_slot_M2,empty_slot_M3,empty_slot_M4,empty_slot_M5,M1_norm,M2_norm,M3_norm,M4_norm,M5_norm,node_weight_entropy,max_weight
10012205,0,0.0760186538100242,0.0464237332344055,0.1319148242473602,0.1611098945140838,0.5845328569412231,False,True,False,False,False,16.081092834472656,4.0961737632751465,16.125797271728516,16.058244705200195,16.06703758239746,1.2136015589585925,0.5845328569412231
10013708,0,0.0321670435369014,0.0113607728853821,0.03241902962327,0.035676721483469,0.8883764147758484,False,True,False,False,False,16.082378387451172,4.0961737632751465,16.122997283935547,16.06955909729004,15.92164707183838,0.4966538190170921,0.8883764147758484
10014141,0,0.1410883367061615,0.0493414625525474,0.1401972770690918,0.3050267398357391,0.3643462061882019,False,True,False,False,False,16.078079223632812,4.0961737632751465,16.125329971313477,16.092689514160156,16.102224349975586,1.4302549815324481,0.3643462061882019
10015079,0,0.014754693955183,0.0055833021178841,0.0159256067126989,0.1270735710859298,0.8366628289222717,False,True,False,False,False,16.062232971191406,4.0961737632751465,16.123172760009766,16.026119232177734,16.023788452148438,0.5684608583226176,0.8366628289222717
10016203,0,0.0182058345526456,0.0074252784252166,0.0211477521806955,0.081681415438652,0.8715397119522095,False,True,False,False,False,16.071401596069336,4.0961737632751465,16.12399673461914,16.06569480895996,16.002552032470703,0.5153258475998713,0.8715397119522095
10018899,0,0.0351930446922779,0.0274774376302957,0.0781171545386314,0.0408059917390346,0.8184064626693726,False,True,False,False,False,16.11147689819336,4.0961737632751465,16.125106811523438,16.108535766601562,15.962318420410156,0.7102565981333617,0.8184064626693726
10019805,0,0.0858438685536384,0.0191108472645282,0.0542775094509124,0.7341644167900085,0.1066033095121383,False,True,False,False,False,16.062999725341797,4.0961737632751465,16.126155853271484,16.032896041870117,16.055227279663086,0.9100622639251718,0.7341644167900085
10020343,0,0.0184921845793724,0.0082596978172659,0.023526132106781,0.0329260118305683,0.9167959690093994,False,True,False,False,False,16.09251594543457,4.0961737632751465,16.123899459838867,16.09909439086914,15.968310356140137,0.39365755254285717,0.9167959690093994
10022640,0,0.1328848004341125,0.0651960521936416,0.185933768749237,0.125140979886055,0.4908443689346313,False,True,False,False,False,16.08456039428711,4.0961737632751465,16.123262405395508,16.125322341918945,16.125614166259766,1.368395610028466,0.4908443689346313
10023011,0,0.0466073751449584,0.0337710790336132,0.0959585607051849,0.3663796484470367,0.4572834074497223,False,True,False,False,False,16.091075897216797,4.0961737632751465,16.12544822692871,16.051481246948242,16.032560348510742,1.207909613810886,0.4572834074497223
10024132,0,0.1239294186234474,0.0411030240356922,0.1169458478689193,0.2619124054908752,0.4561092853546142,False,True,False,False,False,16.071836471557617,4.0961737632751465,16.124549865722656,16.045610427856445,16.026369094848633,1.349880453281898,0.4561092853546142
10025710,0,0.0159381348639726,0.0056750779040157,0.0161640401929616,0.1620107889175415,0.800212025642395,False,True,False,False,False,16.08740997314453,4.0961737632751465,16.1238956451416,16.030372619628906,15.982098579406738,0.6352190402033826,0.800212025642395
10027380,0,0.0467735864222049,0.0166555941104888,0.0473268814384937,0.1347784698009491,0.7544655203819275,False,True,False,False,False,16.080156326293945,4.0961737632751465,16.12531852722168,16.09751319885254,15.971861839294434,0.8385049973509467,0.7544655203819275
10030315,0,0.0167963281273841,0.0055871293880045,0.0158775430172681,0.159007117152214,0.8027318716049194,False,True,False,False,False,16.078821182250977,4.0961737632751465,16.125268936157227,16.027515411376953,16.001895904541016,0.6321713218190935,0.8027318716049194
10031361,0,0.0452793166041374,0.016223419457674,0.0462392084300518,0.0355403609573841,0.8567178249359131,False,True,False,False,False,16.077247619628906,4.0961737632751465,16.123592376708984,16.089181900024414,15.924959182739258,0.6002225228509896,0.8567178249359131
10032546,0,0.0522261187434196,0.0222216937690973,0.0634244233369827,0.6324192881584167,0.2297083884477615,False,True,False,False,False,16.096214294433594,4.0961737632751465,16.122882843017578,16.027515411376953,16.00895881652832,1.0413546795135264,0.6324192881584167
10033121,0,0.1032315716147422,0.0473453700542449,0.1344348043203354,0.3574941158294678,0.3574941158294678,False,True,False,False,False,16.106184005737305,4.0961737632751465,16.12581443786621,16.073572158813477,16.073572158813477,1.3840631644187325,0.3574941158294678
10034192,0,0.0482944063842296,0.0068374834954738,0.0194791071116924,0.6213692426681519,0.3040197491645813,False,True,False,False,False,16.036361694335938,4.0961737632751465,16.12380027770996,15.992767333984377,16.003271102905273,0.9148081326634753,0.6213692426681519
10034355,0,0.0165402442216873,0.0083217099308967,0.0236799139529466,0.0578172281384468,0.8936409950256348,False,True,False,False,False,16.075807571411133,4.0961737632751465,16.124744415283203,16.04535675048828,16.00528335571289,0.4616332345380193,0.8936409950256348
10034913,0,0.1092961505055427,0.0422438830137252,0.1199293434619903,0.4583003222942352,0.2702303230762481,False,True,False,False,False,16.07927894592285,4.0961737632751465,16.12652015686035,16.051481246948242,16.128381729125977,1.3411439046210591,0.4583003222942352
